0.014016748,0.036342551,0.020594753,0.018821664,0.001449913,0.001242651,0.000350355,0.000391578,0.074512306,0.164145753,0.000120456,3.46783E-05,0.215322913,0.035657178,0.206925956,0.016878592,0.009683149,0.013290191,0.002262794,0.083469192,0.08168643,0.069116229,0.00703308,0.009753723,0.001130449,0.211858414,0.008992813,0.556986441,0.000074594,0.000446107,0.083774902,0.007479303,0.249438856,0.003492083,0.000227978,0.001973355,0.043718202,0.000794897,0.000125879,0.099085195,0.02361841,0.0251378,0.006069219,0.000152339,0.073517837,0.019326999,0.000117763,0.050686262,0.000190559,0.009241293,0.05750837,0.011075308,0.000303538,0.000398862,0.024372526,0.000565623,0.215700228,9.36049E-05,0.001866517,0.000435297,0.003023906,0.027713555,2.98234E-05,1.00094E-05,3.68878E-06,0.000291908,0.000546387,0.041155782,8.49236E-05,0.000121162,0.000626381,0.004460171,0.003807755,0.001205735,0.138136723,0.013557298,2.82117E-05,0.009156697,0
0.010613442,7.30452E-05,0.017528387,0.011957789,0.013698206,1.98955E-05,0.000271743,0.006670814,0.043445221,0.194798861,6.95515E-05,2.26693E-05,0.016913319,0.022789611,0.047405468,0.01379853,0.004011253,0.006894783,0.003531154,0.00479491,0.004390005,0.003896726,0.053842278,0.007195023,0.005764871,0.130830877,0.005090073,0.353519967,8.02023E-05,0.000453939,0.052597156,0.035731968,0.221194153,0.000202393,0.000294819,6.84088E-06,0.000205973,0.000763561,0.014613136,0.154349841,9.66729E-05,0.000108168,0.053597618,0.000152876,0.000393551,0.01040317,0.000088979,0.016913307,9.90867E-05,0.022082499,0.041666128,0.059680111,0.000478497,0.01956762,0.052917341,0.017324513,0.074019952,0.018003629,0.001116377,0.002411362,8.29281E-06,0.001188619,0.011941184,1.69405E-06,8.47606E-06,0.000717045,0.131792282,0.098841873,0.002128024,4.73125E-05,0.000384335,0.006180976,8.44794E-05,0.011294952,0.019952163,5.41034E-06,5.38866E-06,5.80973E-05,0
0.013633432,0.00001248,0.024421244,0.013193459,0.00091649,0.001370002,0.000318227,0.000392303,0.053812502,0.123965862,8.45739E-05,2.64415E-05,0.186508001,0.039761552,0.167967001,0.022571744,0.006727033,0.065404409,0.002595573,0.061157506,0.058981091,0.051658574,0.005673391,0.00965862,0.004023505,0.132055787,0.00069068,0.349317371,0.000045842,0.000516883,0.057993155,0.051156459,0.184014527,0.003613806,4.81421E-05,7.67289E-06,0.000182791,0.013753809,8.26083E-05,0.206597794,0.00143279,0.010227151,0.003499902,0.000120432,0.032876315,0.020029882,6.14023E-05,0.050662771,0.000241591,0.00017682,0.000187516,0.009708543,0.000210693,0.006646791,0.001973161,3.05188E-05,0.098922129,8.52862E-05,0.000359008,0.000300019,0.001980883,0.027503655,4.29897E-05,0.000116623,0,5.05845E-05,0.001215949,0.042484539,6.60081E-05,0.001314375,0.000672159,0.005623905,0.003789521,0.000114489,0.007448472,0.2685146,1.18429E-05,0.000116089,0
0.013003223,6.55309E-06,0.019123183,0.013991084,0.001238196,0.0014403,0.000379549,0.000299098,0.057034981,0.108570623,0.000104453,1.67436E-05,0.263234738,0.038816392,0.175586823,0.017967826,0.007391428,0.012681052,0.001840485,0.067435314,0.065376955,0.056245942,0.003061249,0.010683693,0.000257423,0.150510018,0.005604648,0.409262749,0.000043047,0.000404706,0.074882581,0.006179874,0.222244713,0.00355155,5.40857E-05,2.76479E-06,0.000156459,0.000797586,0.000130067,0.012196165,0.01099573,0.011298942,0.000310575,0.000127813,0.0368177,0.015987299,0.000117524,0.057374403,0.000206474,0.033234731,0.034423462,0.044478776,0.000579838,0.052409098,0.378241451,0.000347358,0.042709808,0.000383506,0.001107234,0.000858601,0.001904182,0.02654938,0.002636323,0.001786128,0.000109824,0.017166184,0,0.027589852,0.000103199,0.003905638,0.000945799,0.001599378,0.004865008,6.05278E-05,0.002098279,0.015333626,0.000010848,0.012078977,0
0.009613971,1.44345E-05,0.020158457,0.011704928,0.002168403,0.001817183,0.000268727,0.002868125,0.025674119,0.133188843,6.16992E-05,2.60479E-05,0.193530902,0.034647734,0.165364298,0.021228486,0.012791082,0.016436204,0.002468397,0.119088928,0.112157037,0.095843733,0.003670618,0.00903344,0.001532399,0.164846585,0.006562471,0.428577875,2.85146E-05,0.000315706,0.054880975,0.041183647,0.21538119,0.003151599,0.000586365,4.10755E-05,0.000463395,0.010090474,0.03311028,0.12594561,4.48687E-05,4.11701E-05,0.22664691,3.09346E-05,0.000127731,0.012957326,6.01921E-05,0.056353472,0.000171099,0.044262087,0.000131222,0.058711779,0.00063151,0.044594369,0.533803198,2.73641E-05,0.056160137,0.000219856,0.000710448,0.00064415,0.004325657,0.027973374,0.001842597,0,0,0.000199892,0,0.069450621,0.000117929,0.004614879,0.00079241,0.008293712,0.000115704,0.000105584,0.011937128,0.003397674,0.00016873,0.000093858,0
0.014293985,0.000177299,0.006143158,0.014223436,0.000851888,0.001742951,0.000532315,0.008001206,0.065597941,0.016512126,7.97077E-05,4.62649E-05,0.230375306,0.047521644,0.261297174,0.049270932,0.009115824,0.082564617,0.043985505,0.119075851,0.112082339,0.006374169,0.120309053,0.012950863,0.000339177,0.196073286,0.00812165,0.533073497,6.46881E-05,0.000725477,0.111893018,0.079619962,0.283738227,0.004015535,4.35975E-05,0.001443581,0.015044697,0.001008591,0.000125022,0.087719185,0.000285695,0.000287098,0.020324062,0.000209116,0.001012609,0.023344217,0.000108303,0.046723027,9.88366E-05,6.61769E-06,0.10796617,5.54059E-06,0.000215015,0,7.27088E-06,0.02335718,0,0,0.001181324,0,0,0.027358719,1.26781E-05,0,0,0,0,2.13467E-05,7.22375E-05,5.73703E-05,3.31591E-05,9.00812E-06,0.000119544,0.000211906,7.96827E-05,9.42802E-06,1.75541E-05,0.000171014,0
0.015550018,0.00252305,0.003460197,0.012226624,0.000965181,2.22751E-05,0.000362413,0.004899756,0.06016315,0.195412066,0.000116493,0.000021153,0.17244598,0.037724349,0.195237243,0.02054109,0.002328628,0.045663056,0.00173921,0.062520532,0.058651904,0.003583061,0.003504129,0.010756179,0.001263837,0.138746408,0.000635558,0.367434264,3.09467E-05,0.000489194,0.064264393,0.048222014,0.215592482,0.004096531,0.000244537,0.000658559,0.005056721,0.00109707,0.000580344,0.234224613,0.001249647,0.008695949,0.02337594,0.000116532,0.024756884,0.027456544,0.000273529,0.020084712,0.000149681,0.023522264,0.036213013,0.022087382,0.000454022,0.026517319,0.048813108,0.00531457,0.021335535,0.002792992,0.000160582,0.000311421,0.002363728,0.018388513,0.000130379,0.000571208,0.000116891,0.000014949,0.000326169,0.044524647,0.000135473,0.000364638,0.000395867,0.001763656,0.000101652,0.000103425,0.006266612,0.20493938,1.54412E-05,0.000103344,0
0.013035366,0.035589043,0.005204049,0.015888892,0.002141088,0.001471738,0.000403729,0.000282548,0.070658985,0.161278657,0.000137383,2.91288E-05,0.191518236,0.031813346,0.176018219,0.016641695,0.009053279,0.064807396,0.001769066,0.077680855,0.074229309,0.063580385,0.096388413,0.203284312,0.000916606,0.206217362,0.007851283,0.536343708,0.000070592,0.000382072,0.081345806,0.007730073,0.20581045,0.003630188,0.000238806,0.002143427,0.043836128,0.000785362,0.000124908,0.104425929,0.024380606,0.025672833,0.006813348,0.000142643,0.080380928,0.025069418,0.000135809,0.058846612,0.000279826,0.008420422,0.050740388,0.008154101,0.000273902,0.007033546,0.018520054,0.000702353,0.133270718,0.00012141,0.001948769,0.00034203,0.003064953,0.031500789,2.99762E-05,0,0,0.000221183,0.000768232,0.04793596,0.000128904,0.000132156,0.00098076,0.004931054,0.004638794,0.001375644,0.005800122,0.002074691,1.22295E-05,0.010056275,0
0.013342555,0.000539466,0.028043857,0.015961395,0.001247933,0.001461133,0.000461201,0.004012958,0.074746232,0.205290771,0.000138977,4.45186E-05,0.253207876,0.02676297,0.229756235,0.028609648,0.005452746,0.076292769,0.03846331,0.100200551,0.094500806,0.084785973,0.114910556,0.206259638,0.008082699,0.198294796,0.007689636,0.50098064,9.26736E-05,0.000445996,0.084681555,0.051733435,0.241938591,0.002779638,0.000278541,0.002081646,0.018427531,0.007846241,0.017689749,0.136332885,6.97253E-05,4.97928E-05,0.151745434,0.000149595,0.000836333,0.027272158,0,0.05542152,0.000372393,1.09307E-05,0.054905911,5.76469E-05,0.005202446,0,1.98986E-05,0.000539655,7.81086E-05,0.000275742,0.00170017,0.000473392,0.003191035,0.028766553,3.05372E-05,3.10158E-05,1.28574E-05,0.000546025,0.005378754,0.042027656,0.000109506,0.000175927,0.0012319,0.024871908,0.0045338,0.000122835,0.005728238,1.84165E-05,1.47242E-05,5.91254E-05,0
0.01378473,0.004930615,0.019706497,0.021510396,0.001299169,0.001493449,0.000342106,0.000371095,0.052187351,0.158785185,8.11788E-05,4.35487E-05,0.190979405,0.031852378,0.151105692,0.018694858,0.018685549,0.087446282,0.038346075,0.103636665,0.102046457,0.086865347,0.087917425,0.009819942,0.000943007,0.197870741,0.00744529,0.509372342,4.12215E-05,0.000518988,0.061056877,0.040748975,0.195198069,0.003894396,0.000167295,0.001798008,0.000557409,0.014545972,0.000203331,0.143334896,0.000309771,0.000283989,0.01066754,0.009883685,0.000799409,0.012443239,0,0.05015022,0.000143514,0.007075103,0.009153539,0.007514306,0.000285516,0.010125155,0.119749279,0.000694997,0.128598482,7.33885E-05,0.000143019,0.000347413,0.005359061,0.028131666,2.84621E-05,0,9.41224E-06,0.000333506,0.000405765,0.044115377,4.04146E-05,0.000167417,0.000479851,0.00512085,9.85516E-05,0.000115496,0.005243935,0.000772723,1.52688E-05,0.000184927,0
0.015615439,0.012207094,0.277222139,0.020471671,0.002367571,0.001351766,0.000394817,0.003703479,0.076160076,0.174293941,0.000125876,5.21083E-05,0.229705895,0.036410196,0.204745338,0.033271078,0.008657024,0.064175946,0.037695985,0.102233786,0.096993544,0.084162158,0.111424029,0.210441153,0.00025792,0.184456873,0.007199016,0.489701489,7.67814E-05,0.000540324,0.07576561,0.051667681,0.294563993,0.000134089,0.000060528,0.002453017,0.037403979,0.000152303,0.000117313,0.000410625,0.00045988,0.000496802,0.000321269,0.010384859,0.029776255,0.015721943,0,0.053241047,0.000457269,0.036082017,0.097374261,0.05396011,0.000571515,0.087514553,0.481922292,0.000704657,0.660676725,0.000320205,0.004159974,0.000489256,0.005588677,0.02861377,2.79495E-05,0,3.66927E-06,0.000559547,0.0001973,0.027255492,0.000109322,0.000137163,0.000563313,0.005311689,9.58932E-05,0.000112705,0.001918985,0.011883092,2.16219E-05,9.96657E-05,0
0.010899027,7.35854E-05,0.014548153,0.014683713,0.000546969,1.14092E-05,0.000355158,0.004605573,0.03886682,0.1146203,0.000019221,3.11646E-05,0.012377921,0.026141943,0.135999253,0.000834225,0.002352859,0.035434753,0.01353032,0.003400337,0.003051947,0.002608161,0.06027935,0.007760552,0.002333756,0.076057557,0.000347529,0.188748614,4.26431E-05,0.000393493,0.034767212,0.023346687,0.159171086,0.000181397,3.48125E-05,0.000520366,0.003428424,0.000291575,2.12063E-05,0.023428889,0.000764645,0.000846376,0.000265762,0.00010581,0.020957274,0.008489837,0,0.017394628,0.000119718,0,0.053676013,0.000019772,0.000228564,0,0,0.021180798,1.64205E-05,0,0.000712376,0,0.005978941,0.018337027,1.26809E-05,7.85961E-06,0,1.9304E-06,0,0.036435683,5.27609E-05,0.000105205,0.000322133,0.002669374,0.003316912,0.000119726,0.005477761,0.009158032,0.000230468,0.000107579,0
0.01273675,0.000539355,0.021848835,0.011788916,0.000867714,0.001577717,0.005807235,0.000226524,0.043414104,0.132686952,0.000112461,3.62432E-05,0.144170041,0.030349974,0.161087372,0.015614495,0.007863094,0.120108042,0.00181407,0.00523357,0.004677524,0.004238087,0.066886758,0.00866576,0.001359983,0.163468118,0.005967149,0.430247947,4.29501E-05,0.000396952,0.086794539,0.007853817,0.218095549,0.0032999,0.000284822,0.002105379,0.000289675,0.000618541,7.60019E-05,0.086259723,0.000110187,0.000106791,0.0001282,0.000593529,0.000468946,0.026840176,0.000501904,0.053419394,9.89676E-05,0.014714517,0.014320794,0.02920989,0.0004779,0.032094007,0.032215923,0.000277941,0.311097183,0.000247245,0.000625916,0.000580144,0.007109168,0.028964814,0.000035881,0,6.75639E-06,0.000636422,0.000146026,0.050203735,7.05779E-05,9.88447E-05,0.001012199,0.004103846,0.001198653,0.000106617,0.008076211,0.000948489,1.23903E-05,0.01435547,0
0.010851637,0.001033978,0.017991419,0.013472668,0.001166596,0.000791964,0.000282384,0.000388793,0.051573933,0.134321894,7.19895E-05,3.66133E-05,0.176591011,0.03421338,0.193881148,0.01126735,0.00502137,0.061537061,0.001534284,0.062397713,0.059606845,0.052052187,0.078317159,0.009480581,0.000274168,0.136709768,0.005272718,0.362042461,0.00007082,0.000522907,0.060898985,0.044415904,0.195270881,0.003712499,0.000081163,0.000516563,0.00049863,0.020379015,5.45148E-05,0.497217311,0.000416598,0.000414652,0.000286686,2.71975E-05,0.016401065,0.024403924,0,0.04397814,0.000166968,4.97891E-05,0.010331575,0.001208013,8.23333E-05,7.85119E-05,0.011690919,0.004442999,0.001307699,8.19154E-05,0.000134073,3.56978E-05,0,0.02491289,0.000010395,0,0,1.44386E-05,7.08529E-05,0.033079596,8.28277E-05,2.07102E-05,0.000230485,0.006705864,0.002875705,0.001326414,0.004857873,0.000011833,0.000251369,0.000091864,0
0.010287969,0.083670989,0.005757226,0.014993136,0.00115197,0.000579281,0.005210426,0.005207824,0.043677658,0.246347974,5.20973E-05,4.22761E-05,0.270811432,0.017534856,0.14082542,0.024322793,0.000158744,0.066822486,0.016783263,0.055172259,0.052460789,0.04379337,0.055154573,0.006598855,0.001220448,0.151615516,0.005862779,0.412433096,7.24924E-05,0.000598697,0.042274236,0.030944376,0.236739757,0.000129957,0.015420981,0.000710098,0.000375085,0.012437273,0.030764237,0.503002467,0.000204917,0.000251005,0.112604543,0.000294694,0.000832822,0.009959852,0,0.043467776,0.000254137,0.023061184,0.033051513,0.040431496,0.000522354,0.084017389,0.075844436,0.009796726,0.03637813,0.003834901,0.000922852,0.000239795,0.004848394,0.023033558,2.01442E-05,6.60652E-06,0,0.000196196,0.000791692,0.040709992,0.000112198,8.78486E-05,0.000253985,0.00389897,0.000131158,0.000248779,0.007382079,0.030396359,3.09394E-05,0.022699611,0
0.015260347,0.003623802,0.231668073,0.016761144,0.001605432,0.00290777,0.000356908,0.000421833,0.035845385,0.160837563,5.43579E-05,3.05542E-05,0.167492813,0.035320903,0.175193334,0.012590194,0.006469572,0.04640627,0.004358569,0.092652023,0.089306849,0.07589699,0.076128428,0.009449901,0.000513288,0.14693305,0.000713627,0.389420575,2.64561E-05,0.000500872,0.07432199,0.048327419,0.194455794,0.00015631,9.77068E-05,0.002061101,0.000780875,0.000838923,0.000244211,0.094807903,0.00045218,0.000449364,0.006866077,0.000151467,0.014698402,0.019661863,0,0.049374824,0.000155504,9.0944E-06,0.077432727,1.97986E-05,0.005140862,0,1.64406E-05,0.000938621,0,0,0.002436193,0,9.96282E-06,0.031279465,3.74179E-05,0,0,1.24671E-05,0,2.23483E-05,1.46836E-05,1.46391E-05,0.000469401,0.00001085,0.003754463,0.001459124,1.89878E-05,7.57498E-06,1.81282E-05,0.000119833,0
0.012689646,0.0010957,0.022333886,0.017715002,0.001658199,0.000640573,0.006566385,0.004970882,0.056119198,0.01410922,9.24421E-05,4.45117E-05,0.140329756,0.034235294,0.202369904,0.017029471,0.004015318,0.058062152,0.002301533,0.074525019,0.070022016,0.062486015,0.088143443,0.173564309,0.000997232,0.137184084,0.00511989,0.368984739,5.14689E-05,0.000467539,0.071231346,0.04956118,0.249117859,0.003664456,5.77134E-05,0.000669937,0.000309545,0.000657833,8.91882E-05,0.085775009,9.59826E-05,0.000101433,0.000555391,0.000167316,0.000655261,0.014252751,0.000208495,0.043028591,0.00038223,0.018589339,0.006398571,0.091142438,0.003365659,0.052901117,0.275774143,0.001362194,0.07628829,0.003220279,0.002974321,0.000805867,0.00181511,0.024494722,0.000013091,0.003444711,8.58283E-05,0.001231919,0.00017863,0.044298825,0.006634903,7.13896E-05,0.000274113,0.00664739,0.000083733,0.000100766,0.006238768,0.002849352,2.14337E-05,0.011849268,0
0.012097583,0.001080768,0.007689931,0.017015883,0.001100694,0.000671067,0.000466545,0.004864812,0.054103878,0.153409901,0.0001053,5.17143E-05,0.139409991,0.034561707,0.192371828,0.01528958,0.003642842,0.012314003,0.001912607,0.072344746,0.069628109,0.06200911,0.088718154,0.175744689,0.001012306,0.145593595,0.005730122,0.375411168,5.46147E-05,0.000586562,0.074696906,0.054353866,0.262132459,0.003786507,5.68214E-05,0.000738379,0.000338958,0.000665954,9.01353E-05,0.085173247,0.000109121,9.06298E-05,0.00410116,0.000204337,0.000712565,0.01635662,0.000166165,0.044261565,0.000320675,0.044307422,0.006496836,0.065277224,0.003601392,0.105051108,0.626082767,0.001435778,0.073735674,0.002347536,0.002925195,0.001759926,0.001886384,0.024036738,1.37943E-05,0.000235255,8.34635E-05,0.000395207,0.000513147,0.040583488,0.000122396,6.97372E-05,0.000281668,0.003773777,9.01318E-05,0.000114843,0.00416239,0.002519325,1.47476E-05,0.018487365,0
0.010627257,1.56236E-05,0.020669184,0.013798826,0.002327586,0.001411404,0.005606737,0.005780305,0.059486282,0.129777201,6.74626E-05,2.45865E-05,0.223917655,0.024514403,0.159168037,0.013980717,0.003190232,0.053491939,0.001430162,0.060826336,0.059399089,0.051212534,0.063551404,0.007512917,0.001154216,0.125030852,0.0005935,0.332938771,2.67143E-05,0.000432689,0.057312664,0.041714871,0.178162279,0.003332762,0.000258145,0.001751539,0.000148672,0.00042084,0.000281731,0.032791212,0.014758448,0.014692757,0.005352906,3.44888E-05,0.055024506,0.007748607,0,0.049892494,0.000175235,0.093116071,0.004354964,0.136707952,0.001669858,0.180233304,1.359413285,0.000673122,1.84572272,0.001850629,0.000391716,0.000821844,0.006330057,0.023686986,3.38109E-05,5.72814E-06,0,0.00036148,0.012785647,0.13093628,0.000101133,8.98417E-05,0.000530125,0.004313267,0.00013303,0.000996527,0.048671661,0.018363643,1.36249E-05,0.008097257,0
0.015050845,2.83371E-05,0.003808522,0.021904797,0.002768757,9.25028E-06,0.005948742,0.000396119,0.04564192,0.144257008,8.43751E-05,4.10216E-05,0.022648836,0.029294754,0.185250526,0.033271891,0.007410871,0.054174757,0.002376255,0.082464713,0.076746286,0.004734714,0.085225534,0.026695127,0.00051294,0.166039584,0.006493527,0.456468164,9.22979E-05,0.000481038,0.083250551,0.059407351,0.266602006,0.004403973,0.000162416,0.000736984,0.005293263,0.000590197,0.000109427,0.159377219,0.001087461,0.000935205,0.000272267,5.19709E-05,0.051810272,0.025788474,0.000119348,0.017275726,0.000219725,0.034042444,0.069505578,2.356384503,0.000921183,0.054508264,0.088451976,0.019406645,0.053001084,0.005410921,0.001591636,0.00129089,0.001733861,0.022130923,2.04049E-05,4.28663E-05,0.000023206,0.000315821,0.0125682,0.062752135,0.004520085,0.000101367,0.00065842,0.008636074,0.003490668,0.001351683,0.009491525,0.182834947,1.72105E-05,0.04490599,0
0.013074244,5.31936E-06,0.017094449,0.019466221,0.001144537,0.00127037,0.005258023,0.000328941,0.040976298,0.172338263,7.70507E-05,3.79093E-05,0.155766485,0.026649712,0.165396424,0.025010759,0.005139309,0.070720142,0.001606926,0.062811578,0.062413054,0.052884224,0.078189863,0.007911376,0.000500277,0.133551572,0.004863939,0.373517386,3.04478E-05,0.000497181,0.067243357,0.058713428,0.198693474,0.000109442,8.62282E-05,0.001831885,0.000102959,0.000207136,0.000178318,0.016607096,8.75891E-05,7.68761E-05,0.017906869,0.00048059,0.000177891,0.014855736,0,0.045046735,9.67709E-05,0.028621132,0.049533447,0.067823055,0.008016321,0.07249721,0.093054376,0.000580567,0.072658793,0.000641885,0.000904334,0.001220668,0.000702773,0.02549096,3.49922E-05,0.008710973,7.40773E-05,0.000866397,0.00031316,0.058954432,6.06681E-05,0.000256433,0.000489823,0.004413661,7.69927E-05,0.001318879,0.011513112,0.008798375,1.16363E-05,0.021984101,0
0.01138254,8.45299E-05,0.004488636,0.012721596,0.001028974,1.11509E-05,0.000291879,0.00637809,0.068981155,0.149975988,9.79407E-05,1.81795E-05,0.230328904,0.032341536,0.168113208,0.022233578,0.007219042,0.058938514,0.004313116,0.005382431,0.004945811,0.004232984,0.078720906,0.010250914,0.002875499,0.162677979,0.000979149,0.391204687,5.72966E-05,0.000425835,0.063664003,0.005112835,0.21756189,0.002198077,3.74678E-05,0.000732411,0.002363763,0.000912535,5.59607E-05,0.017450449,0.000338149,0.000294899,0.000161049,9.43723E-05,0.00089405,0.018466392,0,0.018550669,0.000188941,4.80529E-05,0.060374413,0.002612758,8.98376E-05,0.000103936,0.01174836,0.012934605,0.002227185,0.000238398,0.000230031,5.63437E-05,0.000639157,0.019538524,1.40271E-05,0.000246856,5.05364E-05,0,8.05935E-05,0.068031706,0.000290817,9.71425E-05,0.000406128,0.005019818,0.00427021,0.000115143,0.010348844,0.08680019,0.00023292,0.006063452,0
0.014587385,1.60634E-05,0.005070619,0.014106498,0.002014124,9.7506E-06,0.000483865,0.000427225,0.049079898,0.128062071,7.45503E-05,0.00003011,0.015259084,0.031902088,0.166230114,0.012127171,0.006716819,0.047236992,0.001392438,0.04433046,0.042870753,0.002995723,0.070598161,0.00939252,0.000240275,0.129420142,0.004636852,0.350404138,7.15271E-05,0.000438229,0.060323024,0.041890262,0.20102741,0.003845825,3.80212E-05,0.000759334,0.002065245,0.000453027,5.19108E-05,0.033880447,0.000431959,0.000486691,0.000125963,3.07497E-05,0.009251764,0.006534481,0,0.02038415,0.000166059,0.046737917,0.018004547,2.614210972,0.001544396,0.093824601,0.108112931,0.006592471,0.051186483,0.00727049,0.001136687,0.000105924,0.000531643,0.019456553,1.75858E-05,9.46165E-05,7.01218E-05,0.000160069,0.01153324,0.047072546,0.003940184,0.000183917,0.000594396,0.033836814,9.68921E-05,0.000117663,0.004642472,1.337897434,2.43419E-05,0.011801341,0
0.015097337,0.000360986,0.016926956,0.012497726,0.001006031,0.000877858,0.000338296,0.000408775,0.049299447,0.14463265,9.17369E-05,3.55803E-05,0.167060295,0.045954923,0.191551588,0.014599736,0.013199754,0.059155744,0.036203429,0.093955284,0.090262818,0.080104273,0.086307488,0.010267697,0.00108135,0.135070445,0.000678048,0.363970014,4.16266E-05,0.000534031,0.074771325,0.059349795,0.188420878,0.000134603,0.000108063,0.000718804,0.000235609,0.000532006,0.000159753,0.016375085,9.35142E-05,0.000105888,0.000275355,0.015007957,0.000519462,0.011992259,0,0.045121475,0.000187641,0.003966172,0.015192266,0.009420221,0.000309075,0.013873754,0.095368979,0.000310856,0.17506042,0.003438977,0.000406944,0.000177509,0,0.024715823,8.09606E-06,0,0,0.00017237,0.000130788,0.071836537,2.60018E-05,9.24311E-05,0.000429658,0.075439098,0.003971555,0.002336916,0.012583134,0.000125734,2.34917E-05,8.38921E-05,0
